patient;studi;use;surviv;group;risk;treatment;associ;clinic;breast
0.037115574588626805;0.0;0.10915902576090242;0.0;0.0;0.0;0.08790761283934327;0.0;0.04683487818531488;0.0
0.0;0.027430741274364772;0.0;0.0;0.0;0.0;0.0;0.0;0.018652715419666826;0.0
0.0;0.0;0.027877135381592328;0.0;0.0;0.0;0.0;0.0;0.0;0.43370870823911695
0.12057779228687984;0.0;0.047283490305871;0.0;0.0;0.19652303489643486;0.0;0.0;0.0;0.0
0.06036866129561435;0.03734212056748311;0.039455040559462744;0.06184699085465374;0.0;0.0;0.0;0.0;0.025392385176374706;0.0
0.028788656160222297;0.093490638896972;0.15522665186922494;0.0;0.0;0.0;0.0;0.07788834431032059;0.0;0.0
0.03853452101292991;0.0;0.05666611413882572;0.0;0.0;0.0;0.1140854544116432;0.02606399916502036;0.09725079660348596;0.0
0.05936480857980834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.509311877770233
0.0;0.053927433410811465;0.02848939803306278;0.0;0.0;0.0;0.03441449236367378;0.0;0.036670283849199146;0.0
0.05183046614254051;0.016030333241000706;0.033874747260932876;0.0;0.0;0.0;0.08183972364595626;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22462572369267236
0.0;0.015302055022376254;0.03233577485027538;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.016191624730188633;0.03421558287236022;0.0;0.029291863713316636;0.0;0.0;0.047213132767375716;0.0;0.0
0.08441475819632052;0.02610813301628519;0.02758540306322004;0.2594458117565507;0.0;0.04586097256151404;0.06664497733271271;0.0;0.03550670180004844;0.0
0.05620629846928913;0.020860449733821878;0.0;0.12092366702984786;0.05660717754861936;0.0;0.0;0.09124042824131945;0.0141849623573563;0.0
0.0;0.020507268197978462;0.0;0.0;0.0;0.0;0.0;0.05979711068291657;0.0;0.0
0.09780522498492623;0.0;0.0;0.042942991981216164;0.0;0.0;0.033092860984849815;0.09450506919631829;0.0;0.0
0.05733146948843696;0.02659755823635916;0.014051260654865297;0.06607735109850639;0.0;0.0;0.0;0.05816683328078542;0.0;0.0
0.042771211649759514;0.009921338165975005;0.0;0.0;0.14358755974358897;0.0;0.012662861736784232;0.0;0.0;0.0
0.0;0.01651130686983837;0.0697822482857585;0.0;0.0;0.29003398704919653;0.0;0.12036323352330436;0.0;0.5089044359476367
0.0;0.03194755640410704;0.03375523710341674;0.0;0.0;0.0;0.0;0.09315582884576634;0.0;0.09846739146637006
0.17920582903583976;0.04156912003657173;0.0;0.022949285754422972;0.025067218785102804;0.0;0.017685249400063007;0.0;0.056533431490804545;0.08541504215593008
0.039641894150101616;0.03678180928083723;0.058294537976355344;0.0;0.0;0.0;0.046945579070102855;0.0;0.10004550941933008;0.0
0.0;0.025121255068038164;0.02654268484359028;0.0;0.0;0.0;0.016031455347021526;0.0;0.0;0.0
0.05285057794223926;0.01634583748607687;0.017270729974374833;0.0;0.0;0.028712738822662908;0.0;0.0;0.0;0.0
0.0;0.10291600339664485;0.015534182031002323;0.0;0.0;0.0;0.11258945975511897;0.0;0.03998981402000119;0.0
0.0;0.07673884095612696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3153615630784649
0.0;0.14881725780991742;0.04492507085150227;0.10563214763054471;0.0769204521578576;0.0;0.0;0.030995428933773203;0.0;0.0
0.07404568707723763;0.03435171803132074;0.0;0.0;0.0;0.0;0.04384399045517912;0.05008305995309792;0.015572621344935481;0.0
0.07123263838691546;0.02203111443832335;0.13966617329565342;0.036488504468364526;0.03985593863083138;0.0;0.11247553560728503;0.0;0.0;0.0
0.09067339353788759;0.021032871533134916;0.044445938624301344;0.0;0.0;0.018472939900935844;0.0;0.03066485830546689;0.0;0.0
0.0;0.0;0.02423237727989784;0.0759699949494498;0.0;0.0;0.0;0.06687516913290191;0.031190836400385943;0.0
0.015419384655926611;0.042920718936487044;0.0;0.0;0.02588226671741587;0.025131197141249558;0.018260276333825938;0.0;0.0;0.0
0.19681708869572473;0.018261712198223035;0.0;0.0;0.13214722890281047;0.0;0.04661579572725289;0.02662464875951532;0.07450703223123904;0.0
0.061527096269892445;0.057088037015433434;0.060318235324466236;0.1891013820076485;0.0;0.0;0.0;0.24969437434032452;0.0;0.0
0.16339706608079405;0.05053609613838897;0.0;0.0;0.03047452958666142;0.029590198539832354;0.0;0.0;0.0;0.0
0.055838314433976535;0.03453979308350281;0.0;0.0;0.0;0.09100776194307972;0.0;0.02517863191284117;0.0;0.0
0.016031873598173273;0.014875205379180589;0.03143377090785641;0.0;0.0;0.0;0.0;0.021687293839012182;0.0;0.0
0.0;0.0;0.07059917682015318;0.0;0.0;0.0;0.0;0.048708921910109185;0.0;0.0
0.14311831364773572;0.0;0.0;0.024437174424991527;0.0;0.0;0.018831850758384654;0.0;0.0;0.0
0.025223930373532207;0.023404073296785205;0.0247283401999775;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.058268978098808766;0.06089227813880648;0.0332559382187878;0.09687268297848092;0.0;0.13400624161321867;0.0;0.0
0.09840079251225417;0.022825342108808457;0.024116862808023175;0.0;0.0;0.040094494213978815;0.0;0.0;0.03104215131874896;0.0
0.08118373519475428;0.03766324400812959;0.03979433404849759;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.04660475204287291;0.01441410354687661;0.015229693210447582;0.023873013013031345;0.0;0.0;0.0;0.06304509236919471;0.019602982566188473;0.0
0.18771287098786849;0.0633344566239216;0.11710666546606292;0.0;0.0;0.055625957160864624;0.0;0.023084605152067197;0.0430669949400629;0.0
0.0;0.0;0.02469506987100929;0.0;0.0;0.0;0.0;0.0;0.03178639368914604;0.0
0.1296714054020905;0.03007896699271112;0.0;0.1992702683452368;0.3809057531463091;0.0;0.1151717017932832;0.0;0.0;0.0
0.0;0.0269193605873853;0.0;0.0;0.0;0.23642978540470877;0.0;0.15698824134127232;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.056299512210619455;0.02611880644368583;0.013798340211264536;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.018964600489725605;0.03519268356144235;0.09295995622448348;0.0;0.0;0.0;0.0;0.0;0.11965391397195707;0.0
0.18551735094543587;0.02868877302265032;0.0;0.047515091692680526;0.0;0.0;0.036616226572104296;0.041826773786515385;0.0;0.0
0.21274650686352586;0.0;0.023174060505999197;0.0;0.0;0.0;0.2239495625406965;0.0;0.0;0.0
0.14258981700895984;0.03307556038287588;0.017473533326461607;0.0;0.08975425472624773;0.0;0.0;0.0;0.0;0.0
0.11110431953147609;0.03436278696985082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24712686081999877
0.0;0.05435468614623104;0.028715111968813385;0.2925768437677491;0.0;0.0;0.017343574624249913;0.0;0.0;0.0
0.04423377209272187;0.04104239224104647;0.0;0.0;0.0;0.0;0.0;0.14959430772521548;0.05581708893372294;0.0
0.0473453422178427;0.08785893737563483;0.0;0.0;0.01986792603034481;0.0;0.028034161262235197;0.0;0.07467934148910438;0.0
0.0;0.05468213838583278;0.05777620432648621;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0863620410345539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.07690113113996527;0.020313102215986423;0.0;0.03477997869713334;0.0;0.0;0.0;0.026146120155068033;0.0
0.0;0.03008598345429731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.04059384719150227;0.0;0.0;0.0
0.0;0.07428731262745446;0.019622673325908932;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.021910477750097312;0.023150232905092945;0.0;0.0;0.0;0.02796491216153437;0.0;0.0;0.0
0.0;0.013227524992482453;0.0;0.0;0.0;0.18588143713182087;0.0;0.15428047624880417;0.0;0.0
0.18515271312734194;0.03123532876742081;0.0;0.051732763519138934;0.0;0.0;0.0;0.022769761353524282;0.06371942625002121;0.0
0.0;0.019459194936171976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06841619510921707;0.0;0.0;0.07009159557986341;0.22968052864896987;0.0;0.0;0.0;0.0;0.0
0.013714845086802034;0.012725345927943929;0.06722690517975348;0.0;0.11510552672677951;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.020498003416131345;0.0;0.0;0.07416485157798283;0.0;0.0;0.0;0.0;0.0
0.05712436210130822;0.02120118059085649;0.022400801759746382;0.0;0.0;0.0;0.0;0.015455122181082614;0.01441665699686301;0.0
0.04570468285762713;0.021203589840397198;0.0;0.0;0.0;0.0;0.02706269275179437;0.03091375692561487;0.0;0.30497972122980727
0.0;0.021148054592818454;0.022344669746472933;0.0;0.0;0.03714820783261992;0.08097543501618192;0.0;0.02876106336711132;0.0
0.045237362468545525;0.0;0.022174278003195255;0.1042765904755801;0.0;0.0;0.0;0.18358602312128422;0.05708348541338456;0.0
0.0;0.0;0.0;0.0;0.0;0.050133481624195966;0.03642688499434873;0.0832209772028661;0.03881458422716379;0.0
0.021313326889550774;0.0988780608998204;0.020894570763292826;0.0;0.0;0.0;0.050480255507053796;0.0;0.053789121125544084;0.0
0.0;0.024711335203167588;0.034812760778899415;0.0;0.0;0.0;0.0;0.024018580989611096;0.022404717324230303;0.0
0.0438389229850476;0.040676030721634907;0.021488796264526492;0.0;0.0;0.0;0.0;0.0;0.05531884230641163;0.0
0.0;0.0;0.0;0.0;0.0;0.049001444097637716;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09413257814485272;0.0
0.05810976739362467;0.017972420570462215;0.018989349607980856;0.0;0.0;0.03156995891402252;0.04587733488201982;0.0;0.0;0.1477168686101192
0.10650362461942363;0.032939865702317675;0.03480369399374463;0.0;0.029795343980776705;0.0;0.0;0.0;0.0;0.0
0.018895616085114145;0.03506466893105344;0.07409744887833479;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.038756556050821116;0.035960346588023114;0.018997541001973407;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.07184578449767447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.18967599795928825;0.03910916598415045;0.04132207027083197;0.06477361741103489;0.0;0.0;0.07487406737076588;0.0;0.15956378344422242;0.0
0.0516463372154867;0.0;0.01687720321978345;0.0;0.31786757061076965;0.0;0.0;0.0;0.0;0.0
0.0;0.009905579181664955;0.020932128247579194;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.10437454369157134;0.02421103129747868;0.0767428743181974;0.04009893944107696;0.0875991435006939;0.042528565383324876;0.0;0.0;0.13170667822398457;0.0
0.10610360626466658;0.059069063574894914;0.04160756921388097;0.032610572897232744;0.0;0.0;0.0;0.05741312947234996;0.1071108186685815;0.0
0.164460099676877;0.06781983387706696;0.0;0.19656870092482703;0.06134558341396528;0.0;0.0;0.07415840460244283;0.0;0.0
0.018810769711613093;0.01745360959137036;0.018441182875302362;0.0;0.0;0.030658626952372772;0.022276495505544978;0.0;0.09494667592028837;0.0
0.09290040429319274;0.0;0.0;0.0;0.0;0.037853300032576954;0.05500826043877905;0.0;0.058613926453551936;0.0
0.14470797239495634;0.038362164618025864;0.040532801510769;0.0;0.0;0.0;0.0;0.0;0.10434403246275652;0.0
0.0796460361128947;0.04433983854333546;0.015616236228165221;0.09791572437816785;0.0;0.0;0.05659208823575219;0.0;0.0;0.060738823675429356
0.0;0.01735583778679882;0.018337878872842973;0.0;0.0;0.0;0.0;0.10121571953052824;0.0;0.0
0.16385562511447713;0.012669480276204232;0.0;0.0;0.0;0.0;0.08085193465367728;0.018471458681315105;0.0;0.0
0.01460066177077208;0.04064175802950423;0.028627587062428024;0.0;0.0;0.0;0.0;0.0;0.03684815461100984;0.0
0.015218815137754613;0.042362422473380255;0.0;0.0;0.12772799995199946;0.049608600085884594;0.0;0.02058742003877192;0.0;0.0
0.03150057183339539;0.02922786739266575;0.030881660599864313;0.0;0.0;0.051341029390746425;0.11191286017958813;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029887108420828985;0.0451557345514961
0.05555236439927835;0.017181456774802727;0.0;0.05691275074218285;0.0;0.030180569297106427;0.0;0.0;0.04673308978568584;0.0
0.03652035479884115;0.03388548286802891;0.07160563356432718;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06419544108407266;0.0;0.025173661406555248;0.0;0.0;0.0;0.045613746062808706;0.0;0.016201207695415273;0.0
0.08355067889262209;0.038761330685620383;0.0;0.03209876177352495;0.03506107739988249;0.0;0.07420814052418916;0.05651205121152253;0.0;0.03982283834273411
0.02316915470864678;0.021497545663808123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30920780551895627
0.0;0.02383034226854776;0.012589364321882745;0.0;0.043110876740524454;0.0;0.04562292770975371;0.0;0.0;0.0
0.036865141408385094;0.017102696900153543;0.05421124373365257;0.0;0.0;0.0;0.04365723303646501;0.0;0.02325943254661604;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.04423533818635815;0.02736256356273347;0.07227703185920675;0.022659294554068232;0.2970055801375585;0.0;0.0;0.0;0.018606355044629815;0.0
0.03491124880077402;0.03239247070999598;0.03422532588567028;0.0;0.0;0.056899902015366134;0.0;0.0;0.04405331462610573;0.0
0.1724591346363501;0.02000206831349215;0.0;0.0;0.0;0.0;0.05105831920377306;0.0;0.0;0.08219935888465471
0.01856631493757374;0.03445358349911472;0.0;0.0;0.0;0.0;0.0;0.025115787315381687;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03254873095126426;0.0453006058306481;0.0957276776602151;0.025009347013874424;0.0;0.13262341404773736;0.019272780164317195;0.06604598220267752;0.0;0.0
0.15195593346199227;0.0281985222125228;0.0;0.04670312555605877;0.0;0.0;0.0;0.0;0.0;0.0
0.14465205390501917;0.06710784604123365;0.023634997577156567;0.0;0.0;0.0;0.0;0.03261327690162836;0.030421915862301915;0.0
0.12793301694907744;0.023740580166656946;0.07525166266505043;0.11795929814414151;0.042948490364912356;0.0;0.0;0.10383767985553875;0.03228686248885873;0.0
0.05922304557182828;0.036633479369161025;0.0387063024911097;0.0;0.0;0.0;0.0;0.0;0.0;0.0752734284940938
0.041142835796765816;0.0;0.0403344770346259;0.0;0.0;0.0;0.0;0.0;0.07787511270256875;0.0
0.0;0.01592184758012382;0.05046824865664373;0.0;0.0;0.0;0.0;0.0;0.08661397485306943;0.19629454956853995
0.01940487534354592;0.018004851667838308;0.057070847238407225;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03421315911778074;0.0;0.03354095200279333;0.05257647495373366;0.0;0.0;0.0;0.09256445672485027;0.1295172571657073;0.0
0.099121966849953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.04331363645570864;0.0;0.02472045443390965;0.0;0.0;0.019922428096090017;0.0;0.028077821153431187
0.014155761318550793;0.0;0.02775526862713802;0.0;0.023761206961912505;0.06921506330881458;0.0;0.01914936225952494;0.0;0.0
0.16359206713976357;0.07589461026520194;0.0;0.0;0.0;0.0;0.013838037632740939;0.0;0.0;0.0
0.049893984829003056;0.0;0.1222842170622566;0.0;0.0;0.020329857463187447;0.014771632764591744;0.01687365957509014;0.015739879602742007;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08847179806838314
0.0;0.0;0.014256189201013519;0.0;0.0;0.0;0.0;0.01967171963766256;0.0;0.0
0.12640188791945559;0.046912895903378625;0.0;0.19424589443563162;0.0;0.0;0.11975229642588348;0.06839661923051768;0.09570133975372554;0.0
0.051541299791501655;0.0;0.02526431798532603;0.0;0.0;0.0;0.0;0.0;0.0;0.09826471199398538
0.11861838519610615;0.022012060296432014;0.0;0.0729138930064397;0.0;0.0;0.028094564605346664;0.0320924657832907;0.029936099240132654;0.0
0.15177641778185436;0.01564733856516829;0.016532708061415047;0.025915528910329923;0.0;0.0;0.019971104853465694;0.0;0.0;0.03215170496744017
0.08985180778031635;0.0333476704700355;0.0;0.0;0.0;0.0;0.021281249229770777;0.04861920961053975;0.022676186580772733;0.0
0.09886854496601263;0.0;0.15508162154216862;0.030386902070181205;0.03319123438287929;0.09668420433318696;0.0;0.05349820588300599;0.04990353845968948;0.0
0.0;0.018909178223558976;0.0;0.0;0.0;0.0;0.04826855115619528;0.0;0.0;0.0
0.12696835667265113;0.0;0.031118432694057323;0.0;0.0;0.0;0.0;0.04293946123256053;0.0;0.0
0.0;0.01328184330796258;0.014033366569878572;0.0;0.0;0.0699917820013623;0.0;0.04841063218976702;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.026554225783682717;0.0;0.0;0.0;0.0
0.11710773595990613;0.04346345704953525;0.0;0.03599265373529671;0.0;0.0;0.055473539759829146;0.0;0.029554851886468638;0.0
0.0;0.026564305354299052;0.028067386888051736;0.0;0.02402841052220922;0.023331137431567502;0.01695235663818081;0.13555292744326614;0.018063544952681792;0.16375073080817468
0.10988630084669551;0.02265738219613917;0.1915151940885446;0.0;0.0;0.0;0.01445910285827817;0.0;0.0;0.0
0.0;0.07187932026991144;0.05695983758161644;0.0;0.0;0.18939245096053944;0.0;0.10479639775756194;0.0;0.0
0.03618099751743031;0.10071182864554082;0.07094025412664272;0.0;0.0;0.029484697400946978;0.0;0.0;0.0;0.0
0.12354319264153237;0.01637568481927031;0.0;0.0542436698219019;0.11849936888518926;0.0;0.08360284842329961;0.0;0.0;0.0
0.0;0.0;0.019054750391918365;0.0;0.032625435822823255;0.19007212971748988;0.0;0.15775872592185164;0.0;0.0
0.0;0.0;0.039791325969644104;0.09356119288346142;0.0;0.0;0.0721004151509385;0.0;0.05121762195008339;0.038691754795606555
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03199656650908538;0.01484403851292491;0.047051865241713633;0.04917016496135601;0.0;0.0;0.018945832120640764;0.04328370826233924;0.10093844103255083;0.061002213865978046
0.026435553409815068;0.0;0.05183231545695399;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05046733918455381;0.04682621970001963;0.0;0.0;0.0;0.0;0.01992184037401837;0.022756749909613867;0.02122767157492087;0.0
0.1947840166112812;0.07229229282358304;0.0;0.1197323747333036;0.03269554513827506;0.0;0.02306713301537255;0.0;0.0;0.0
0.09118702032229935;0.04230402787620133;0.02979847082988277;0.09342004097656013;0.05102077317638034;0.0;0.0;0.0;0.0;0.05795007321512341
0.0;0.0;0.0;0.0;0.0;0.0;0.0950781221620466;0.0;0.050655138112850676;0.0
0.0;0.0;0.0;0.0;0.026600866604721714;0.0;0.0;0.02143786853284137;0.0;0.0
0.021891930097248102;0.08124988120673199;0.0;0.0;0.0;0.0;0.05185066745227111;0.0;0.055249360448280604;0.0
0.12759317061901715;0.023677514749804066;0.012508626861623387;0.0;0.0;0.06238710291472878;0.015110113702992268;0.03452061377755797;0.0;0.0
0.08202082192723618;0.012683863430616706;0.0;0.0;0.25240666435577563;0.0;0.0;0.0;0.017249879806515815;0.0
0.06962768396913299;0.02153472773628378;0.022753221920983457;0.0;0.27270556496097764;0.018913714688395356;0.0;0.0;0.029286933523761233;0.0
0.024930286809591654;0.0;0.02444046603290181;0.0;0.0;0.0;0.02952348205735339;0.0;0.06291735794439098;0.0
0.08397762462073197;0.0;0.05488510949867666;0.0;0.0;0.0;0.09944979424606741;0.0;0.07064566762959004;0.0
0.028677641166066078;0.0;0.0;0.0;0.0;0.04674009175933037;0.033961254873643335;0.0;0.03618733767539306;0.0
0.02230170998421192;0.0;0.0;0.0;0.0;0.0;0.10564244841561278;0.0;0.0;0.0
0.037416194904435346;0.0;0.0;0.028749342138865694;0.031402548080775416;0.12196514859720577;0.022154906747613706;0.0;0.0;0.0
0.095211963353465;0.0;0.0;0.04877177413244352;0.0;0.0;0.07516931014287181;0.0;0.04004824349228519;0.0
0.03525624716767782;0.0;0.0;0.0;0.0;0.0;0.06262787038599667;0.0;0.022244328151604605;0.0
0.0;0.022395208469149597;0.0;0.07418305293490271;0.0;0.0;0.1143343463017346;0.03265107635664364;0.03045717548504955;0.0
0.16049703261526377;0.08935049200387127;0.0;0.049328202557357696;0.10776116163378555;0.0;0.1520538066446036;0.0;0.0;0.0
0.0;0.0;0.027746710741501927;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.019074889245796554;0.01769867341947341;0.056100339268526554;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0856916405103533;0.0159018313619396;0.0;0.07901107948892352;0.0;0.0;0.02029592062373895;0.0;0.0;0.0
0.13311684024587414;0.017644674493143758;0.018643058755257704;0.08767070579497811;0.1596026986579561;0.0;0.0;0.05145007825735465;0.023996514618497937;0.0
0.2619390977049587;0.0;0.028532513123684322;0.08945118561271205;0.09770641510743054;0.0;0.0;0.03937122261867443;0.0;0.0
0.07031942146036282;0.06524601319756179;0.022979270753169148;0.0360207144122935;0.0;0.0;0.0;0.0;0.0;0.044688548958723026
0.12910811313508896;0.0239586432270993;0.0;0.0;0.0;0.0;0.030579038987518042;0.0;0.032583425251730476;0.0
0.019744156442442765;0.0;0.019356230779268995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.023535316611653527;0.0;0.023072903677923213;0.0;0.07901059029453714;0.0;0.0;0.0;0.059396827276782964;0.0
0.0;0.0;0.03347693357310608;0.0;0.0;0.11131138657073751;0.0;0.09238778221770198;0.0;0.0
0.044405755315104406;0.06180295081715365;0.043533287953454354;0.034119884604763936;0.037268724676768644;0.03618723496209831;0.0;0.030035187645556235;0.056034108698592;0.0
0.0;0.015040714304995434;0.0;0.0;0.0;0.0;0.0;0.0;0.02045516457856559;0.0
0.10463861426172213;0.07767131486931517;0.10258271463646365;0.09648093816157993;0.0;0.0;0.0;0.0;0.0;0.0
0.01653940997588804;0.015346124003237899;0.06485779980106857;0.0;0.08328686842508078;0.0;0.0;0.0;0.020870517567443573;0.09459833363180317
0.0;0.025760395170664575;0.0;0.0;0.0;0.0;0.0;0.0;0.03503378311293508;0.0
0.03182634792447169;0.014765069689038646;0.046801553949637836;0.0;0.026711118634226386;0.0;0.0;0.0;0.02008029169219483;0.0
0.05005320950217927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02875836617311649;0.01334175324472153;0.04228999912740988;0.0;0.0;0.02343583047845697;0.08514213195735697;0.019451598520504525;0.0;0.0
0.07809298329937948;0.0;0.015311728423454227;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.27273904314986125;0.07591843692376023;0.0267380370344785;0.041912696286562946;0.0;0.17780887666954784;0.06459778267514084;0.18447537444519382;0.0;0.0
0.18442525307577617;0.0;0.0;0.06298050840479912;0.034396412164501386;0.0;0.09706846743733373;0.0;0.0;0.0
0.0;0.0;0.06703836303057897;0.0;0.0;0.03715062057117924;0.0;0.0;0.028762931369113072;0.0
0.10454382941474767;0.04850059864018598;0.0;0.0;0.087741221097708;0.0;0.0;0.10606711375728747;0.06596014705328583;0.0
0.06315493291718072;0.0;0.0;0.09705224055147893;0.0;0.0;0.0;0.0;0.0;0.0
0.03568656011424817;0.03311184483368195;0.0;0.1096813964224994;0.47921448888639095;0.058163538788139096;0.0;0.048275387811781284;0.0;0.0
0.13677122022154375;0.0;0.0;0.0;0.0;0.0;0.03239403298496762;0.0;0.034517387966267625;0.0
0.17953171365731854;0.0555262842772818;0.0;0.09196407551852685;0.03348373781013114;0.0;0.023623213213043337;0.0;0.0;0.0
0.2969546168754937;0.0;0.02239385890031481;0.0;0.0;0.0;0.16230738576301612;0.0;0.0;0.0
0.16035636559265246;0.027052176090934993;0.014291431347085768;0.0;0.0;0.0;0.017263697688152817;0.039440698592971314;0.0;0.027793019904967662
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020736743179033956;0.0;0.0
0.1115856787761924;0.0591628520167925;0.0;0.0;0.05351501862984495;0.0;0.0;0.021564108248178906;0.0;0.0
